Target Country,Target City,Theater of Operations,Total Weight (Tons),First Mission,Last Mission,Num Missions,location
AUSTRIA,46 40 N 012 20 E,ETO,2.0,11/22/1944,11/22/1944,1,"46 40 N 012 20 E, AUSTRIA"
AUSTRIA,46 40 N 012 40 E,ETO,9.0,12/3/1944,2/22/1945,5,"46 40 N 012 40 E, AUSTRIA"
AUSTRIA,46 40 N 013 00 E,ETO,4.0,11/22/1944,4/25/1945,2,"46 40 N 013 00 E, AUSTRIA"
AUSTRIA,46 40 N 013 20 E,ETO,10.0,10/16/1944,4/25/1945,4,"46 40 N 013 20 E, AUSTRIA"
AUSTRIA,46 40 N 013 40 E,ETO,51.0,10/11/1944,10/11/1944,1,"46 40 N 013 40 E, AUSTRIA"
AUSTRIA,46 40 N 014 00 E,ETO,5.0,12/19/1944,3/23/1945,2,"46 40 N 014 00 E, AUSTRIA"
AUSTRIA,46 40 N 014 20 E,ETO,27.0,2/15/1945,2/22/1945,16,"46 40 N 014 20 E, AUSTRIA"
AUSTRIA,46 40 N 014 40 E,ETO,15.0,2/13/1945,2/14/1945,6,"46 40 N 014 40 E, AUSTRIA"
AUSTRIA,46 40 N 015 00 E,ETO,8.0,10/11/1944,11/1/1944,4,"46 40 N 015 00 E, AUSTRIA"
AUSTRIA,46 40 N 015 20 E,ETO,5.0,12/18/1944,3/1/1945,2,"46 40 N 015 20 E, AUSTRIA"
AUSTRIA,46 40 N 015 40 E,ETO,2.0,1/31/1945,1/31/1945,1,"46 40 N 015 40 E, AUSTRIA"
AUSTRIA,47 00 N 011 00 E,ETO,2.0,11/4/1944,11/4/1944,1,"47 00 N 011 00 E, AUSTRIA"
AUSTRIA,47 00 N 012 40 E,ETO,5.0,2/22/1945,2/22/1945,2,"47 00 N 012 40 E, AUSTRIA"
AUSTRIA,47 00 N 014 20 E,ETO,12.0,10/16/1944,11/15/1944,7,"47 00 N 014 20 E, AUSTRIA"
AUSTRIA,47 00 N 014 40 E,ETO,24.0,11/6/1944,3/15/1945,12,"47 00 N 014 40 E, AUSTRIA"
AUSTRIA,47 00 N 015 20 E,ETO,3.0,2/7/1945,2/7/1945,1,"47 00 N 015 20 E, AUSTRIA"
AUSTRIA,47 00 N 016 00 E,ETO,8.0,1/31/1945,2/7/1945,3,"47 00 N 016 00 E, AUSTRIA"
AUSTRIA,47 00 N 016 20 E,ETO,9.0,10/13/1944,10/13/1944,3,"47 00 N 016 20 E, AUSTRIA"
AUSTRIA,47 20 N 010 20 E,ETO,2.0,2/22/1945,2/22/1945,1,"47 20 N 010 20 E, AUSTRIA"
AUSTRIA,47 20 N 011 40 E,ETO,4.0,2/22/1945,9/12/1944,2,"47 20 N 011 40 E, AUSTRIA"
AUSTRIA,47 20 N 012 20 E,ETO,4.0,11/22/1944,11/22/1944,2,"47 20 N 012 20 E, AUSTRIA"
AUSTRIA,47 20 N 012 40 E,ETO,29.0,11/11/1944,3/2/1945,3,"47 20 N 012 40 E, AUSTRIA"
AUSTRIA,47 20 N 013 00 E,ETO,9.0,11/17/1944,11/17/1944,6,"47 20 N 013 00 E, AUSTRIA"
AUSTRIA,47 20 N 014 20 E,ETO,5.0,3/12/1945,8/24/1944,2,"47 20 N 014 20 E, AUSTRIA"
AUSTRIA,47 20 N 014 40 E,ETO,6.0,11/6/1944,3/12/1945,3,"47 20 N 014 40 E, AUSTRIA"
AUSTRIA,47 20 N 015 00 E,ETO,60.0,12/16/1944,3/9/1945,5,"47 20 N 015 00 E, AUSTRIA"
AUSTRIA,47 20 N 016 40 E,ETO,6.0,12/6/1944,12/6/1944,3,"47 20 N 016 40 E, AUSTRIA"
AUSTRIA,47 40 N 012 20 E,ETO,2.0,1/20/1945,1/20/1945,1,"47 40 N 012 20 E, AUSTRIA"
AUSTRIA,47 40 N 014 40 E,ETO,5.0,10/16/1944,2/19/1945,2,"47 40 N 014 40 E, AUSTRIA"
AUSTRIA,47 40 N 015 00 E,ETO,9.0,5/29/1944,5/29/1944,3,"47 40 N 015 00 E, AUSTRIA"
AUSTRIA,47 40 N 015 40 E,ETO,2.0,12/11/1944,12/11/1944,1,"47 40 N 015 40 E, AUSTRIA"
AUSTRIA,47 40 N 016 00 E,ETO,15.0,2/9/1945,2/9/1945,3,"47 40 N 016 00 E, AUSTRIA"
AUSTRIA,48 00 N 012 40 E,ETO,3.0,2/5/1945,2/5/1945,1,"48 00 N 012 40 E, AUSTRIA"
AUSTRIA,48 00 N 014 00 E,ETO,14.0,4/25/1945,4/25/1945,4,"48 00 N 014 00 E, AUSTRIA"
AUSTRIA,48 00 N 014 20 E,ETO,3.0,12/25/1944,12/25/1944,1,"48 00 N 014 20 E, AUSTRIA"
AUSTRIA,48 00 N 015 00 E,ETO,2.0,3/21/1945,3/21/1945,1,"48 00 N 015 00 E, AUSTRIA"
AUSTRIA,48 00 N 016 20 E,ETO,9.0,7/26/1944,7/26/1944,3,"48 00 N 016 20 E, AUSTRIA"
AUSTRIA,48 00 N 016 40 E,ETO,2.0,10/7/1944,10/7/1944,1,"48 00 N 016 40 E, AUSTRIA"
AUSTRIA,48 20 N 013 20 E,ETO,2.0,4/23/1945,4/23/1945,1,"48 20 N 013 20 E, AUSTRIA"
AUSTRIA,48 20 N 015 00 E,ETO,3.0,12/28/1944,12/28/1944,3,"48 20 N 015 00 E, AUSTRIA"
AUSTRIA,48 20 N 015 20 E,ETO,6.0,3/15/1945,3/15/1945,3,"48 20 N 015 20 E, AUSTRIA"
AUSTRIA,AMSTETTEN,ETO,96.0,3/2/1945,3/2/1945,4,"AMSTETTEN, AUSTRIA"
AUSTRIA,ANGER,ETO,27.0,10/17/1944,12/11/1944,10,"ANGER, AUSTRIA"
AUSTRIA,ARAD,ETO,73.0,10/16/1944,5/30/1944,34,"ARAD, AUSTRIA"
AUSTRIA,ARNOLDSTEIN,ETO,6.0,4/24/1945,4/24/1945,3,"ARNOLDSTEIN, AUSTRIA"
AUSTRIA,ASTIGLIA,ETO,2.0,2/22/1945,2/22/1945,1,"ASTIGLIA, AUSTRIA"
AUSTRIA,ATTNANG,ETO,472.0,4/21/1945,4/21/1945,6,"ATTNANG, AUSTRIA"
AUSTRIA,BAD VOSLAU,ETO,3443.0,3/17/1944,7/26/1944,46,"BAD VOSLAU, AUSTRIA"
AUSTRIA,BADEN,ETO,16.0,3/26/1945,3/26/1945,1,"BADEN, AUSTRIA"
AUSTRIA,BALFOLDVAR,ETO,12.0,6/30/1944,6/30/1944,4,"BALFOLDVAR, AUSTRIA"
AUSTRIA,BAUGHAUSEN,ETO,6.0,11/22/1944,11/22/1944,2,"BAUGHAUSEN, AUSTRIA"
AUSTRIA,BISCHOFSHOFEN,ETO,104.0,10/16/1944,4/19/1945,5,"BISCHOFSHOFEN, AUSTRIA"
AUSTRIA,BOTTROP,ETO,1.0,10/2/1940,10/2/1940,1,"BOTTROP, AUSTRIA"
AUSTRIA,BRIXLEGG,ETO,140.0,3/16/1945,3/22/1945,8,"BRIXLEGG, AUSTRIA"
AUSTRIA,BRUCK,ETO,882.0,11/1/1944,3/26/1945,27,"BRUCK, AUSTRIA"
AUSTRIA,BRUCK M/Y,ETO,251.0,3/19/1945,3/19/1945,1,"BRUCK M/Y, AUSTRIA"
AUSTRIA,CITY TOT UNDER 6 TON,ETO,45.0,10/17/1944,7/8/1944,25,"CITY TOT UNDER 6 TON, AUSTRIA"
AUSTRIA,DEUTSCH WAGRAM,ETO,78.0,11/6/1944,11/6/1944,2,"DEUTSCH WAGRAM, AUSTRIA"
AUSTRIA,DRAUBURG,ETO,230.0,3/11/1945,4/4/1945,12,"DRAUBURG, AUSTRIA"
AUSTRIA,EBENFURTH,ETO,51.0,10/24/1943,10/24/1943,1,"EBENFURTH, AUSTRIA"
AUSTRIA,EBENSEE,ETO,4.0,12/16/1944,4/19/1945,2,"EBENSEE, AUSTRIA"
AUSTRIA,ENZESFELD,ETO,120.0,10/11/1944,10/11/1944,3,"ENZESFELD, AUSTRIA"
AUSTRIA,FELDBACH,ETO,46.0,11/3/1944,3/1/1945,6,"FELDBACH, AUSTRIA"
AUSTRIA,FELDKIRCHEN,ETO,19.0,12/3/1944,3/9/1945,7,"FELDKIRCHEN, AUSTRIA"
AUSTRIA,FEUERSBRUNN A/D,ETO,163.0,5/29/1944,7/6/1944,3,"FEUERSBRUNN A/D, AUSTRIA"
AUSTRIA,FISCHAMEND,ETO,1864.0,2/14/1945,4/12/1944,21,"FISCHAMEND, AUSTRIA"
AUSTRIA,FURSTENFELD,ETO,62.0,12/2/1944,3/4/1945,15,"FURSTENFELD, AUSTRIA"
AUSTRIA,GAADEN,ETO,304.0,4/20/1945,4/20/1945,4,"GAADEN, AUSTRIA"
AUSTRIA,GLEISDORF,ETO,38.0,1/31/1945,3/30/1945,18,"GLEISDORF, AUSTRIA"
AUSTRIA,GLOGGNITZ,ETO,10.0,3/15/1945,3/15/1945,1,"GLOGGNITZ, AUSTRIA"
AUSTRIA,GMUND,ETO,277.0,3/23/1945,3/23/1945,5,"GMUND, AUSTRIA"
AUSTRIA,GMUNDEN,ETO,32.0,11/30/1944,12/16/1944,12,"GMUNDEN, AUSTRIA"
AUSTRIA,GRAZ,ETO,7052.0,1/21/1945,7/26/1944,233,"GRAZ, AUSTRIA"
AUSTRIA,GRAZ M/Y,ETO,521.1,2/13/1945,3/5/1945,3,"GRAZ M/Y, AUSTRIA"
AUSTRIA,GUSSIRG,ETO,13.0,11/1/1944,11/1/1944,1,"GUSSIRG, AUSTRIA"
AUSTRIA,HALL,ETO,458.0,12/15/1944,2/16/1945,17,"HALL, AUSTRIA"
AUSTRIA,HALLEIN,ETO,156.0,12/17/1944,4/25/1945,8,"HALLEIN, AUSTRIA"
AUSTRIA,HASANI,ETO,279.0,12/14/1943,12/14/1943,3,"HASANI, AUSTRIA"
AUSTRIA,HEILIGENSTADT BEI W,ETO,70.0,3/22/1945,3/22/1945,1,"HEILIGENSTADT BEI W, AUSTRIA"
AUSTRIA,HIEFLAU,ETO,15.0,11/15/1944,12/28/1944,7,"HIEFLAU, AUSTRIA"
AUSTRIA,HOF,ETO,277.0,4/8/1945,4/8/1945,5,"HOF, AUSTRIA"
AUSTRIA,HORSCHING,ETO,165.0,11/19/1944,11/19/1944,6,"HORSCHING, AUSTRIA"
AUSTRIA,HUTTENBERG,ETO,12.0,2/23/1945,3/20/1945,4,"HUTTENBERG, AUSTRIA"
AUSTRIA,INNSBRUCK,ETO,1876.0,10/20/1944,8/3/1944,84,"INNSBRUCK, AUSTRIA"
AUSTRIA,INNSBRUCK STATION M/Y,ETO,149.5,4/10/1945,4/10/1945,1,"INNSBRUCK STATION M/Y, AUSTRIA"
AUSTRIA,JENBACH,ETO,37.0,2/22/1945,2/27/1945,3,"JENBACH, AUSTRIA"
AUSTRIA,JUDENBURG,ETO,19.0,3/1/1945,3/22/1945,9,"JUDENBURG, AUSTRIA"
AUSTRIA,KALLWANG,ETO,7.0,12/28/1944,12/28/1944,1,"KALLWANG, AUSTRIA"
AUSTRIA,KAMMERN,ETO,14.0,12/28/1944,12/28/1944,1,"KAMMERN, AUSTRIA"
AUSTRIA,KAPFENBERG,ETO,549.0,11/1/1944,3/8/1945,50,"KAPFENBERG, AUSTRIA"
AUSTRIA,KITZBUHEL,ETO,23.0,2/23/1945,3/2/1945,2,"KITZBUHEL, AUSTRIA"
AUSTRIA,KLAGENFURT,ETO,5415.0,1/16/1944,8/14/1944,265,"KLAGENFURT, AUSTRIA"
AUSTRIA,KNITTELFELD,ETO,362.0,12/28/1944,3/4/1945,25,"KNITTELFELD, AUSTRIA"
AUSTRIA,KOLBNITZ,ETO,117.0,4/24/1945,4/24/1945,3,"KOLBNITZ, AUSTRIA"
AUSTRIA,KORNEUBURG,ETO,2166.0,11/18/1944,8/22/1944,46,"KORNEUBURG, AUSTRIA"
AUSTRIA,KREMS,ETO,258.0,4/2/1945,4/2/1945,7,"KREMS, AUSTRIA"
AUSTRIA,KRIEGLACH,ETO,157.0,4/1/1945,4/1/1945,2,"KRIEGLACH, AUSTRIA"
AUSTRIA,KUFSTEIN,ETO,72.0,10/20/1944,5/18/1944,6,"KUFSTEIN, AUSTRIA"
AUSTRIA,LAMBACH,ETO,18.0,3/19/1945,3/19/1945,1,"LAMBACH, AUSTRIA"
AUSTRIA,LANDSBERG,ETO,203.0,2/16/1945,2/21/1945,16,"LANDSBERG, AUSTRIA"
AUSTRIA,LAUNSDORF,ETO,303.0,4/24/1945,4/24/1945,6,"LAUNSDORF, AUSTRIA"
AUSTRIA,LEIBNITZ,ETO,14.0,3/1/1945,4/2/1945,4,"LEIBNITZ, AUSTRIA"
AUSTRIA,LEOBEN,ETO,73.0,11/17/1944,2/7/1945,6,"LEOBEN, AUSTRIA"
AUSTRIA,LIENZ,ETO,231.0,11/11/1944,4/25/1945,24,"LIENZ, AUSTRIA"
AUSTRIA,LIESING,ETO,308.0,11/1/1944,5/29/1944,5,"LIESING, AUSTRIA"
AUSTRIA,LINZ,ETO,11283.0,1/20/1945,7/25/1944,358,"LINZ, AUSTRIA"
AUSTRIA,MAIERHOFEN,ETO,196.0,2/5/1945,4/20/1945,3,"MAIERHOFEN, AUSTRIA"
AUSTRIA,MARKERSDORF,ETO,2442.0,7/26/1944,8/23/1944,33,"MARKERSDORF, AUSTRIA"
AUSTRIA,MATREI,ETO,542.0,3/22/1945,4/5/1945,32,"MATREI, AUSTRIA"
AUSTRIA,MATZLEINSDORF,ETO,752.0,2/13/1945,2/8/1945,20,"MATZLEINSDORF, AUSTRIA"
AUSTRIA,MELK,ETO,88.0,7/8/1944,7/8/1944,5,"MELK, AUSTRIA"
AUSTRIA,MOOSBIERBAUM,ETO,10690.0,1/31/1945,8/28/1944,368,"MOOSBIERBAUM, AUSTRIA"
AUSTRIA,MULBERG,ETO,232.0,3/22/1945,3/25/1945,12,"MULBERG, AUSTRIA"
AUSTRIA,MULDORF,ETO,74.0,3/19/1945,3/19/1945,4,"MULDORF, AUSTRIA"
AUSTRIA,MURZZUSCHLAG,ETO,33.0,3/15/1945,3/20/1945,2,"MURZZUSCHLAG, AUSTRIA"
AUSTRIA,NAMUR,ETO,1.0,10/1/1941,10/1/1941,1,"NAMUR, AUSTRIA"
AUSTRIA,NEUBERG,ETO,5558.0,11/26/1944,3/24/1945,106,"NEUBERG, AUSTRIA"
AUSTRIA,NEUDORFL,ETO,296.0,5/30/1944,5/30/1944,8,"NEUDORFL, AUSTRIA"
AUSTRIA,NEUNKIRCHEN,ETO,407.0,3/26/1945,7/8/1944,13,"NEUNKIRCHEN, AUSTRIA"
AUSTRIA,NEUNUHLEN,ETO,3.0,2/14/1945,2/14/1945,1,"NEUNUHLEN, AUSTRIA"
AUSTRIA,NEUSIEDLER SEE,ETO,129.0,11/6/1944,11/6/1944,6,"NEUSIEDLER SEE, AUSTRIA"
AUSTRIA,NORDERNEY,ETO,1.0,7/27/1940,7/27/1940,1,"NORDERNEY, AUSTRIA"
AUSTRIA,OBER DRAUBURG,ETO,255.0,4/24/1945,4/24/1945,7,"OBER DRAUBURG, AUSTRIA"
AUSTRIA,PARNDORF,ETO,141.0,10/13/1944,7/8/1944,15,"PARNDORF, AUSTRIA"
AUSTRIA,PIESENDORF,ETO,17.0,2/22/1945,2/22/1945,1,"PIESENDORF, AUSTRIA"
AUSTRIA,POTTENDORF,ETO,492.0,5/30/1944,5/30/1944,8,"POTTENDORF, AUSTRIA"
AUSTRIA,RADSTADT,ETO,15.0,11/22/1944,2/22/1945,2,"RADSTADT, AUSTRIA"
AUSTRIA,RATTENBERG,ETO,875.0,2/22/1945,4/19/1945,9,"RATTENBERG, AUSTRIA"
AUSTRIA,REUTTE,ETO,30.0,2/22/1945,2/22/1945,2,"REUTTE, AUSTRIA"
AUSTRIA,RIED,ETO,8.0,3/2/1945,7/21/1944,4,"RIED, AUSTRIA"
AUSTRIA,SAAK,ETO,45.0,12/17/1944,12/17/1944,6,"SAAK, AUSTRIA"
AUSTRIA,SACHSENBURG,ETO,70.0,4/26/1945,4/26/1945,1,"SACHSENBURG, AUSTRIA"
AUSTRIA,SALZBURG,ETO,2733.0,1/20/1945,5/1/1945,98,"SALZBURG, AUSTRIA"
AUSTRIA,SCHWAZ,ETO,78.0,11/15/1944,12/25/1944,10,"SCHWAZ, AUSTRIA"
AUSTRIA,SCHWECHAT,ETO,6103.0,1/21/1945,9/10/1944,111,"SCHWECHAT, AUSTRIA"
AUSTRIA,SEEFELD,ETO,6.0,12/29/1944,12/29/1944,1,"SEEFELD, AUSTRIA"
AUSTRIA,SELZTHAL,ETO,110.0,3/26/1945,4/1/1945,4,"SELZTHAL, AUSTRIA"
AUSTRIA,SILLIAN,ETO,57.0,11/11/1944,3/2/1945,10,"SILLIAN, AUSTRIA"
AUSTRIA,SPITTAL,ETO,276.0,1/4/1945,4/26/1945,20,"SPITTAL, AUSTRIA"
AUSTRIA,ST JOHANN,ETO,48.0,1/22/1944,3/21/1945,11,"ST JOHANN, AUSTRIA"
AUSTRIA,ST PAUL,ETO,51.0,2/14/1945,3/9/1945,3,"ST PAUL, AUSTRIA"
AUSTRIA,ST POLTEN,ETO,1178.0,12/8/1944,7/8/1944,25,"ST POLTEN, AUSTRIA"
AUSTRIA,ST STEFAN,ETO,22.0,3/16/1945,3/9/1945,2,"ST STEFAN, AUSTRIA"
AUSTRIA,ST VALENTIN,ETO,6711.0,10/16/1944,7/25/1944,108,"ST VALENTIN, AUSTRIA"
AUSTRIA,ST VEIT,ETO,432.0,10/16/1944,4/7/1945,36,"ST VEIT, AUSTRIA"
AUSTRIA,STADE,ETO,33.0,10/6/1944,10/6/1944,1,"STADE, AUSTRIA"
AUSTRIA,STAINACH,ETO,258.0,4/17/1945,4/5/1945,12,"STAINACH, AUSTRIA"
AUSTRIA,STEIN,ETO,96.0,3/25/1945,3/25/1945,4,"STEIN, AUSTRIA"
AUSTRIA,STEYR,ETO,4330.0,10/16/1944,4/2/1944,66,"STEYR, AUSTRIA"
AUSTRIA,STRASS,ETO,17.0,10/17/1944,11/4/1944,4,"STRASS, AUSTRIA"
AUSTRIA,STRASSHOF,ETO,173.0,12/2/1944,3/26/1945,4,"STRASSHOF, AUSTRIA"
AUSTRIA,STUDENZEN,ETO,18.0,11/1/1944,12/18/1944,2,"STUDENZEN, AUSTRIA"
AUSTRIA,STUEBING,ETO,33.0,7/26/1944,7/26/1944,1,"STUEBING, AUSTRIA"
AUSTRIA,SULM RIVER,ETO,286.0,4/2/1945,4/2/1945,4,"SULM RIVER, AUSTRIA"
AUSTRIA,TRIEBEN,ETO,23.0,10/16/1944,10/16/1944,1,"TRIEBEN, AUSTRIA"
AUSTRIA,TULLN,ETO,21.0,3/22/1945,7/8/1944,6,"TULLN, AUSTRIA"
AUSTRIA,UNIDENTIFIED,ETO,54.0,11/1/1944,11/1/1944,3,"UNIDENTIFIED, AUSTRIA"
AUSTRIA,UNKNOWN,ETO,237.0,10/16/1944,9/10/1944,7,"UNKNOWN, AUSTRIA"
AUSTRIA,UTTENDORF,ETO,6.0,2/22/1945,2/22/1945,2,"UTTENDORF, AUSTRIA"
AUSTRIA,VIENNA,ETO,38026.0,1/15/1945,9/10/1944,881,"VIENNA, AUSTRIA"
AUSTRIA,VILLACH,ETO,1372.0,1/8/1945,7/25/1944,95,"VILLACH, AUSTRIA"
AUSTRIA,VOCKLABRUCK,ETO,21.0,4/21/1945,4/21/1945,1,"VOCKLABRUCK, AUSTRIA"
AUSTRIA,VOLKERMARKT,ETO,63.0,11/17/1944,2/22/1944,12,"VOLKERMARKT, AUSTRIA"
AUSTRIA,VOSENDORF,ETO,1224.0,11/19/1944,8/23/1944,26,"VOSENDORF, AUSTRIA"
AUSTRIA,WELS,ETO,3439.5,11/4/1944,9/23/1944,71,"WELS, AUSTRIA"
AUSTRIA,WIENER NEUSTADT,ETO,13834.0,10/24/1943,8/23/1944,255,"WIENER NEUSTADT, AUSTRIA"
AUSTRIA,WILDON,ETO,16.0,3/1/1945,3/9/1945,6,"WILDON, AUSTRIA"
AUSTRIA,WINTERHAFEN,ETO,236.0,10/7/1944,2/5/1945,4,"WINTERHAFEN, AUSTRIA"
AUSTRIA,WOLFSBERG,ETO,12.0,11/15/1944,3/12/1945,5,"WOLFSBERG, AUSTRIA"
AUSTRIA,WORGL,ETO,424.0,11/4/1944,2/23/1945,14,"WORGL, AUSTRIA"
AUSTRIA,ZELI AM SEE,ETO,6.0,11/22/1944,4/25/1945,2,"ZELI AM SEE, AUSTRIA"
AUSTRIA,ZELTWEG,ETO,365.0,10/16/1944,4/2/1945,33,"ZELTWEG, AUSTRIA"
AUSTRIA,ZILLERTAL,ETO,27.0,11/16/1944,11/16/1944,1,"ZILLERTAL, AUSTRIA"
AUSTRIA,ZWETTL,ETO,9.0,12/28/1944,12/28/1944,1,"ZWETTL, AUSTRIA"
AUSTRIA,ZWOLFAXING,ETO,1335.0,2/7/1945,7/8/1944,24,"ZWOLFAXING, AUSTRIA"
BALI,DEN PASAR AIRPORT,PTO,12.3,2/21/1942,2/27/1942,7,"DEN PASAR AIRPORT, BALI"
BALI,SE COAST OF BALI,PTO,23.64,2/19/1942,2/9/1942,12,"SE COAST OF BALI, BALI"
BELGIUM,37 20 N 014 00 E,ETO,3.0,1/13/1945,1/13/1945,3,"37 20 N 014 00 E, BELGIUM"
BELGIUM,50 20 N 005 40 E,ETO,5.0,10/28/1944,12/13/1944,5,"50 20 N 005 40 E, BELGIUM"
BELGIUM,AELTRE,ETO,54.0,6/20/1944,6/20/1944,3,"AELTRE, BELGIUM"
BELGIUM,AERSCHOT,ETO,346.0,5/11/1944,5/9/1944,12,"AERSCHOT, BELGIUM"
BELGIUM,ALOST,ETO,68.0,12/22/1942,7/8/1944,6,"ALOST, BELGIUM"
BELGIUM,ANDENNE,ETO,25.0,8/7/1944,8/7/1944,2,"ANDENNE, BELGIUM"
BELGIUM,ANTWERP,ETO,2639.0,1/1/1941,9/8/1940,283,"ANTWERP, BELGIUM"
BELGIUM,ARAD,ETO,97.0,12/10/1940,8/3/1944,9,"ARAD, BELGIUM"
BELGIUM,BASTOGNE,ETO,1.0,10/22/1941,10/22/1941,2,"BASTOGNE, BELGIUM"
BELGIUM,BOURG LEOPOLD,ETO,1923.0,5/11/1944,5/27/1944,9,"BOURG LEOPOLD, BELGIUM"
BELGIUM,BRUGES,ETO,447.0,1/23/1943,6/8/1942,19,"BRUGES, BELGIUM"
BELGIUM,BRUSSELS,ETO,4069.0,10/24/1941,9/9/1940,169,"BRUSSELS, BELGIUM"
BELGIUM,BRUSTHEM,ETO,120.0,2/25/1944,2/25/1944,2,"BRUSTHEM, BELGIUM"
BELGIUM,CHARLEROI,ETO,1145.0,10/1/1941,8/6/1941,28,"CHARLEROI, BELGIUM"
BELGIUM,CHATEAU D ARGENTEUIL,ETO,12.0,9/14/1940,9/14/1940,1,"CHATEAU D ARGENTEUIL, BELGIUM"
BELGIUM,CHIEVRES,ETO,1310.0,11/1/1940,8/14/1944,42,"CHIEVRES, BELGIUM"
BELGIUM,CHISLAM,ETO,68.0,4/12/1944,4/12/1944,2,"CHISLAM, BELGIUM"
BELGIUM,CITY TOT UNDER 6 TON,ETO,81.0,5/7/1944,5/7/1944,3,"CITY TOT UNDER 6 TON, BELGIUM"
BELGIUM,COURTRAI,ETO,3392.0,10/24/1941,9/4/1943,52,"COURTRAI, BELGIUM"
BELGIUM,COXYDE,ETO,310.0,11/28/1940,6/14/1944,19,"COXYDE, BELGIUM"
BELGIUM,DIEST,ETO,560.0,10/7/1940,8/29/1940,19,"DIEST, BELGIUM"
BELGIUM,DIXMUDE,ETO,33.0,8/4/1944,8/4/1944,1,"DIXMUDE, BELGIUM"
BELGIUM,DUISBURG,ETO,30.0,12/11/1944,12/11/1944,1,"DUISBURG, BELGIUM"
BELGIUM,ELSENBORN,ETO,408.0,7/10/1941,8/9/1944,22,"ELSENBORN, BELGIUM"
BELGIUM,EUPEN,ETO,12.0,11/4/1944,11/4/1944,6,"EUPEN, BELGIUM"
BELGIUM,EVERE,ETO,774.0,4/10/1944,4/10/1944,18,"EVERE, BELGIUM"
BELGIUM,FLORENNES,ETO,2532.0,4/10/1944,8/15/1944,84,"FLORENNES, BELGIUM"
BELGIUM,FURNES,ETO,363.0,1/21/1944,8/5/1944,22,"FURNES, BELGIUM"
BELGIUM,GEMBLOUX,ETO,109.0,10/13/1941,5/31/1944,5,"GEMBLOUX, BELGIUM"
BELGIUM,GHELUWE,ETO,7.0,10/1/1941,8/25/1941,10,"GHELUWE, BELGIUM"
BELGIUM,GHENT,ETO,2927.0,10/1/1942,9/5/1943,49,"GHENT, BELGIUM"
BELGIUM,GOUVY,ETO,166.0,1/2/1945,1/5/1945,6,"GOUVY, BELGIUM"
BELGIUM,HAINE,ETO,664.0,3/15/1944,3/23/1944,10,"HAINE, BELGIUM"
BELGIUM,HAINE ST PIERRE,ETO,1076.0,5/8/1944,5/8/1944,4,"HAINE ST PIERRE, BELGIUM"
BELGIUM,HASSELT,ETO,1264.0,4/8/1944,8/30/1943,19,"HASSELT, BELGIUM"
BELGIUM,HOUFFALIZE,ETO,1492.0,1/11/1945,12/30/1944,27,"HOUFFALIZE, BELGIUM"
BELGIUM,HUY,ETO,140.0,8/18/1944,8/8/1940,5,"HUY, BELGIUM"
BELGIUM,KEERBERGEN,ETO,19.0,1/8/1941,9/25/1940,23,"KEERBERGEN, BELGIUM"
BELGIUM,KNOCKE SUR MER,ETO,7.0,4/15/1942,9/1/1940,12,"KNOCKE SUR MER, BELGIUM"
BELGIUM,LA LOUVIERE,ETO,60.0,8/25/1944,8/25/1944,4,"LA LOUVIERE, BELGIUM"
BELGIUM,LE CULET,ETO,1971.0,11/14/1940,8/29/1944,52,"LE CULET, BELGIUM"
BELGIUM,LES BRUYERES,ETO,83.0,8/8/1944,8/8/1944,2,"LES BRUYERES, BELGIUM"
BELGIUM,LIEGE,ETO,2881.0,10/10/1940,9/9/1940,72,"LIEGE, BELGIUM"
BELGIUM,LIMBOURG,ETO,6.0,5/17/1941,8/9/1940,7,"LIMBOURG, BELGIUM"
BELGIUM,LOSHEIM,ETO,192.0,12/9/1944,12/9/1944,6,"LOSHEIM, BELGIUM"
BELGIUM,LOUVAIN,ETO,1424.0,10/13/1941,8/15/1944,25,"LOUVAIN, BELGIUM"
BELGIUM,MALDEGEM,ETO,371.0,11/1/1940,8/15/1944,16,"MALDEGEM, BELGIUM"
BELGIUM,MALINES,ETO,1326.0,10/27/1942,5/7/1944,22,"MALINES, BELGIUM"
BELGIUM,MARET,ETO,38.0,3/16/1943,3/20/1943,4,"MARET, BELGIUM"
BELGIUM,MERLEMONT,ETO,121.0,7/5/1944,7/5/1944,5,"MERLEMONT, BELGIUM"
BELGIUM,MIDDELKERKE,ETO,101.0,8/25/1941,8/4/1944,5,"MIDDELKERKE, BELGIUM"
BELGIUM,MOERDIJCK,ETO,132.0,9/16/1944,9/16/1944,2,"MOERDIJCK, BELGIUM"
BELGIUM,MOLL,ETO,174.0,7/5/1944,7/5/1944,6,"MOLL, BELGIUM"
BELGIUM,MONCEAU SUR SAMBRE,ETO,558.0,4/18/1944,5/1/1944,12,"MONCEAU SUR SAMBRE, BELGIUM"
BELGIUM,MONS,ETO,434.0,1/9/1943,5/29/1944,11,"MONS, BELGIUM"
BELGIUM,MONT JEAN,ETO,39.0,6/7/1944,6/7/1944,1,"MONT JEAN, BELGIUM"
BELGIUM,MONTEGNEE,ETO,28.0,5/1/1944,5/1/1944,2,"MONTEGNEE, BELGIUM"
BELGIUM,MONTZEN,ETO,678.0,11/29/1942,4/27/1944,3,"MONTZEN, BELGIUM"
BELGIUM,MOORSEELE,ETO,86.0,7/30/1941,7/6/1944,5,"MOORSEELE, BELGIUM"
